,asin,overall,reviewText,summary,unixReviewTime,reviewsInNext7Days,saleChange,saleChangeFlag,fear,anger,anticip,trust,surprise,positive,negative,sadness,disgust,joy,anticipation
284,B00BT0J8ZS,5,amaze book nicky charles book great sad see amazon exploit nicky charles book free charge go web site b n download free author never charge book grant quite long page amaze read,Shame on Amazon for Charging,1363219200,1,0.0,0,0.0,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222
421,B00BT0J8ZS,4,read lengthy series n't uncommon thing start fall apart book case law lycan series though book number fourth one publish every bit good first 've get order read third think 'll live reno brandi heart wrench couple ever someone want kick scream come figure feeling already face two one try hard right suffer effort also respect mutual sacrificial attitude also serve make conclusion move though feel tad rush time finally come together like reno strong sexy also inherently flaw estimation character felt fragile despite strength n't see often brandi ever exasperate could relate difficult position really liked damien ca n't wait next one 've note clear change wolf book progress book one human wolf one noticeable difference persona book two wolf exert influence human counterpart find wolf distinctly separate character human discuss problem fight control argue decision 'm undecided improvement may 'm enjoy series intend continue,still good,1363737600,14,13.0,2,0.10344827586206896,0.05747126436781609,0.0,0.16091954022988506,0.04597701149425287,0.13793103448275862,0.1839080459770115,0.06896551724137931,0.034482758620689655,0.08045977011494253,0.12643678160919541
309,B00BT0J8ZS,5,rat star non stop action story grab first chapter keep interest end leave satisfied happy story get rating ca n't wait read next book series book nicky charles like book shifter want miss book,Loved it.,1363824000,15,0.07142857142857142,1,0.07407407407407407,0.07407407407407407,0.0,0.1111111111111111,0.037037037037037035,0.18518518518518517,0.18518518518518517,0.07407407407407407,0.037037037037037035,0.1111111111111111,0.1111111111111111
0,B00BT0J8ZS,5,really good book well write easy read make laugh make cry well worth read series book two happy reading,Could not put it down,1363910400,14,-0.06666666666666667,-1,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.0,0.17647058823529413,0.11764705882352941
319,B00BT0J8ZS,5,last book series story well worth give well glimpse start three main hero 's met nickey charles away draw make plot believable entertaining end love strong character way develop human shapeshifters discover part series four book read well dissapointed read time book recommend lover paranormal romance mixed suspense bud relationship wonderful read,"Excellent read, exciting story from beginning to end.",1363910400,14,-0.06666666666666667,-1,0.05263157894736842,0.0,0.0,0.18421052631578946,0.10526315789473684,0.2631578947368421,0.0,0.02631578947368421,0.0,0.15789473684210525,0.21052631578947367
267,B00BT0J8ZS,5,loved story full length novel 's write way write page like author,Great book,1363996800,16,0.14285714285714285,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,
410,B00BT0J8ZS,5,author one best write least mistake see e book also tell one heck story keep interest start finish well developed story character great story read,New and great story about werewolves,1364083200,17,0.0625,1,0.0,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666
357,B00BT0J8ZS,5,book super duper fantastic start end story totally engrossed character storyline 'm look forward read next book great series,Super duper fantastic,1364083200,17,0.0625,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333
21,B00BT0J8ZS,4,bond book take introduced lycan world radical group purists look weed weak blood half lycan link agency within lycan world train weed radical group feel lot base story book hold n't like give away plot write review tell enjoy alpha weres strong mate enjoy read mayberecommend yesheat,BONDED,1364083200,17,0.0625,1,0.0,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182
283,B00BT0J8ZS,5,lucky find book love unique storyline depth character background story action pack love scene steam,Love it!,1364083200,17,0.0625,1,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.5,0.0,0.0,0.0,0.25,
387,B00BT0J8ZS,4,bond prequel mat good full size novel depth character relationship development plenty action suspense love angst look forward next installment thank nicky charles great free novel,Good character development,1364169600,22,0.29411764705882354,2,0.06666666666666667,0.0,0.0,0.13333333333333333,0.13333333333333333,0.4,0.0,0.0,0.0,0.13333333333333333,0.13333333333333333
